m394500_0000|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m394501_0000|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
c4191_9000|2|-97.286003|248.522003|-112.956001|-6.828000|-107.674004|5.122000|1.000000|1.000000|1.000000
c4300_9000|2|-84.697998|249.826996|12.055000|0.000000|-19.980000|0.000000|1.000000|1.000000|1.000000
c4300_9001|2|-87.035004|250.153000|13.977000|0.000000|-20.674000|0.000000|1.000000|1.000000|1.000000
c4300_9002|2|-84.557999|249.983994|17.606001|0.000000|-10.694000|0.000000|1.000000|1.000000|1.000000
c4300_9010|2|-45.518002|243.516998|-57.917000|0.000000|111.031998|0.000000|1.000000|1.000000|1.000000
c4300_9011|2|-69.257004|246.173004|-81.150002|0.000000|-146.912994|0.000000|1.000000|1.000000|1.000000
c4381_9000|2|-94.469002|259.756989|90.264000|0.000000|-64.054001|0.000000|1.000000|1.000000|1.000000
c4381_9001|2|-91.415001|258.643005|85.944000|0.000000|-170.264999|0.000000|1.000000|1.000000|1.000000
c6001_9000|2|-40.409000|242.490005|44.396000|0.000000|-80.157997|0.000000|1.000000|1.000000|1.000000
c6001_9001|2|-37.143002|241.718994|43.477001|0.000000|-65.781998|0.000000|1.000000|1.000000|1.000000
c6001_9002|2|-36.082001|241.054993|38.608002|0.000000|-138.796997|0.000000|1.000000|1.000000|1.000000
c6100_9000|2|-33.594002|241.938370|-87.804001|2.311000|99.936996|0.000000|1.000000|1.000000|1.000000
c6100_9001|2|-31.032000|242.203018|-87.593002|2.169000|96.402000|0.000000|1.000000|1.000000|1.000000
c6100_9002|2|-32.118999|241.941925|-86.143997|0.000000|64.488998|0.000000|1.000000|1.000000|1.000000
c0000_0000|4|-43.750000|241.050003|-108.480003|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
h394500|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
h394501|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
h394550|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
h394551|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
h394552|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
AEG099_060_9000|9|-110.482002|253.858002|23.569000|0.000000|2.448000|0.000000|1.000000|1.000000|1.000000
c0000_9000|10|-110.919998|254.095993|24.850000|0.000000|-21.950001|0.000000|1.000000|1.000000|1.000000
