m000000_1000|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
c0100_9000|2|-130.382996|825.815002|174.673004|0.000000|102.606003|0.000000|1.000000|1.000000|1.000000
c0100_9001|2|-90.664001|782.010010|92.887001|0.000000|168.798004|0.000000|1.000000|1.000000|1.000000
c0100_9002|2|-51.208000|771.815002|103.106003|0.000000|-75.401001|0.000000|1.000000|1.000000|1.000000
c0100_9003|2|-70.989998|767.580017|66.902000|0.000000|-87.741997|0.000000|1.000000|1.000000|1.000000
c1000_9000|2|-134.904999|820.679993|210.261993|0.000000|-95.000000|0.000000|1.000000|1.000000|1.000000
c1000_9001|2|-126.964996|830.315979|139.412003|0.000000|-102.552002|0.000000|1.000000|1.000000|1.000000
c2270_9000|2|-48.285999|765.846985|70.120003|0.000000|86.633003|0.000000|1.000000|1.000000|1.000000
c2270_9001|2|-47.946999|765.776978|63.905998|0.000000|133.716995|0.000000|1.000000|1.000000|1.000000
c3080_9000|2|-60.152000|771.052002|173.569000|0.000000|89.158997|0.000000|1.000000|1.000000|1.000000
c3080_9001|2|-60.044998|771.052002|168.445999|0.000000|91.071999|0.000000|1.000000|1.000000|1.000000
c3080_9005|2|-50.355999|770.908997|155.539993|0.000000|-88.096001|0.000000|1.000000|1.000000|1.000000
c3080_9006|2|-45.104000|772.939026|145.294998|0.000000|176.520996|0.000000|1.000000|1.000000|1.000000
c3080_9011|2|-104.176003|779.690002|91.232002|0.000000|-16.886999|0.000000|1.000000|1.000000|1.000000
c3080_9014|2|-102.949997|780.799988|55.937000|0.000000|-178.604004|0.000000|1.000000|1.000000|1.000000
c3080_9015|2|-103.035004|780.924988|77.536003|0.000000|0.615000|0.000000|1.000000|1.000000|1.000000
c3080_9019|2|-108.351997|780.799988|44.037998|0.000000|-79.446999|0.000000|1.000000|1.000000|1.000000
c3661_9000|2|-48.187000|765.723999|98.596001|0.000000|-138.792007|0.000000|1.000000|1.000000|1.000000
c3661_9001|2|-45.186001|765.711975|99.343002|0.000000|60.070000|0.000000|1.000000|1.000000|1.000000
c3661_9007|2|-44.230000|765.937012|95.847000|0.000000|63.758999|0.000000|1.000000|1.000000|1.000000
c3661_9008|2|-53.145000|765.698975|91.686996|0.000000|-121.730003|0.000000|1.000000|1.000000|1.000000
c3661_9009|2|-54.542000|766.015015|93.985001|0.000000|-93.956001|0.000000|1.000000|1.000000|1.000000
c3661_9010|2|-49.349998|766.015015|84.722000|0.000000|-166.820999|0.000000|1.000000|1.000000|1.000000
c3661_9011|2|-58.408001|771.799988|87.602997|0.000000|-106.820999|0.000000|1.000000|1.000000|1.000000
c3661_9012|2|-42.337002|772.161011|92.043999|0.000000|18.872000|0.000000|1.000000|1.000000|1.000000
