m60384800_0000|0|-128.000000|0.000000|-128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m60384801_0000|0|-128.000000|0.000000|-128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m61384900_0000|0|-128.000000|0.000000|128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m70394800_0000|0|128.000000|0.000000|-128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m70394801_0000|0|128.000000|0.000000|-128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m71394900_0000|0|128.000000|0.000000|128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m71394902_0000|0|128.000000|0.000000|128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m60_38_48_00-AEG003_071_2004|13|-162.415161|438.023773|-101.924591|-0.013566|-3.370054|0.000000|1.000000|1.000000|1.000000
m60_38_48_00-AEG003_071_2005|13|-174.686005|436.189789|-115.864059|0.006612|-5.771140|-0.014530|1.000000|1.000000|1.000000
m60_38_48_00-AEG003_071_2006|13|-214.995972|435.258118|-115.596939|-0.007600|-15.704914|-0.003887|1.000000|1.000000|1.000000
m60_38_48_00-AEG003_071_2007|13|-197.575485|434.907654|-118.855530|0.000000|110.714165|0.000000|1.000000|1.000000|1.000000
m60_38_48_00-AEG003_071_2008|13|-195.065201|435.896942|-104.707657|0.000000|38.672565|0.000000|1.000000|1.000000|1.000000
m60_38_48_00-AEG003_071_2009|13|-145.700211|437.651123|-124.423935|0.000000|71.467125|0.000000|1.000000|1.000000|1.000000
m60_38_48_00-AEG007_372_1000|13|-125.366394|392.509003|-257.331055|-0.000007|-44.999989|-0.000003|1.000000|1.000000|1.000000
m60_38_49_00-AEG099_090_9000|13|-140.000000|483.000000|43.000000|0.000000|120.905998|0.000000|1.000000|1.000000|1.000000
m60_38_49_00-AEG110_012_1003|13|-138.391739|454.111908|46.584320|0.000000|-74.804588|0.000000|1.000000|1.000000|1.000000
m60_38_49_00-AEG110_012_1004|13|-141.923874|459.962494|44.065163|0.000000|-164.804611|0.000000|1.000000|1.000000|1.000000
m60_38_49_00-AEG110_012_1005|13|-136.418747|448.085052|44.458618|0.000000|15.195506|0.000000|1.000000|1.000000|1.000000
m60_39_48_00-AEG001_109_1017|13|82.746521|459.325409|-59.091339|-7.020437|88.316483|-0.849129|1.000000|1.000000|1.000000
m60_39_48_00-AEG001_109_1018|13|72.870193|456.130890|-130.625656|3.285731|1.220473|-2.599913|1.000000|1.000000|1.000000
m60_39_48_00-AEG001_109_1019|13|28.875931|457.829956|-68.104027|9.258158|-119.426979|0.972892|1.000000|1.000000|1.000000
m60_39_48_00-AEG001_109_1020|13|22.350060|452.975098|-51.088005|0.000000|-84.603790|0.000000|1.000000|1.000000|1.000000
m60_39_48_00-AEG001_109_1022|13|60.404861|455.614197|-25.007217|-7.685908|43.150082|0.593562|1.000000|1.000000|1.000000
m60_39_48_00-AEG001_109_1023|13|21.237778|458.027954|-88.108673|2.738852|-52.555901|8.900039|1.000000|1.000000|1.000000
m60_39_48_00-AEG001_109_1025|13|61.786041|421.591553|-124.573311|-177.883316|-60.308910|-1.861798|1.000000|1.000000|1.000000
m60_39_48_00-AEG001_109_1026|13|44.954666|454.281982|-22.191399|3.401794|-13.362401|4.704134|1.000000|1.000000|1.000000
m60_39_48_00-AEG110_440_2000|13|103.185669|466.745209|-76.489868|0.000000|-170.537918|0.000000|1.000000|1.000000|1.000000
