m485800_0000|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m485801_0000|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m485802_0000|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
c4220_9000|2|-95.182999|1269.108032|-103.827003|0.000000|-20.214001|0.000000|1.000000|1.000000|1.000000
c4230_9000|2|-91.494003|1262.506958|-102.612000|-22.051001|-46.452999|-29.473000|1.000000|1.000000|1.000000
c4230_9001|2|-77.495003|1260.370972|-88.153999|3.926000|56.241001|-11.950000|1.000000|1.000000|1.000000
c4230_9002|2|-92.148003|1264.246948|-84.531998|16.865000|99.134003|-2.390000|1.000000|1.000000|1.000000
c4230_9004|2|-98.916000|1274.125977|-27.030001|0.000000|103.960999|-0.000000|1.000000|1.000000|1.000000
c4230_9005|2|-100.513000|1274.198975|-28.636999|0.000000|152.014008|0.000000|1.000000|1.000000|1.000000
h485800|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
h485802|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
h485821|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
h485850|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
h485851|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
h485852|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
AEG007_004_1032|13|-112.036011|1266.040405|-49.478027|15.885955|-152.098068|22.685682|1.000000|1.000000|1.000000
AEG007_004_1084|13|-60.259674|1252.393188|-113.092651|-4.507936|-104.633713|-4.988723|1.000000|1.000000|1.000000
AEG007_004_1085|13|-68.430939|1254.381226|-97.645218|0.813448|-112.778358|1.613728|1.000000|1.000000|1.000000
AEG007_004_1086|13|-83.089523|1258.166260|-103.081055|0.386097|164.674149|-9.058599|1.000000|1.000000|1.000000
AEG007_004_1087|13|-100.573914|1279.419922|-42.453522|-3.623523|103.044746|-11.271051|1.000000|1.000000|1.000000
AEG007_004_1089|13|-82.412506|1258.190308|-82.786423|18.767038|112.828415|-8.593950|1.000000|1.000000|1.000000
AEG007_004_1090|13|-92.516785|1266.075928|-54.528580|18.293787|106.843430|-13.961676|1.000000|1.000000|1.000000
AEG007_004_1092|13|-74.794601|1253.673462|-107.504135|10.490407|123.875122|1.449147|1.000000|1.000000|1.000000
AEG007_014_1121|13|-106.085556|1250.913818|-110.466553|7.784421|-167.915588|-4.074454|1.000000|1.000000|1.000000
AEG040_038_1034|13|-91.306213|1269.372559|-57.720184|-10.077851|-92.540833|3.659016|1.000000|1.000000|1.000000
AEG040_038_1035|13|-97.417091|1272.026001|-46.267395|-10.392306|-48.664455|-6.628870|1.000000|1.000000|1.000000
AEG040_038_1036|13|-99.762695|1274.988281|-22.661713|-15.165522|-27.096540|-18.405073|1.000000|1.000000|1.000000
AEG040_038_1037|13|-81.307373|1260.097168|-103.211151|16.892015|112.501831|0.940354|1.000000|1.000000|1.000000
AEG040_038_1038|13|-101.571381|1263.833496|-106.834167|3.576560|25.506464|-6.014534|1.000000|1.000000|1.000000
AEG099_620_9000|13|-100.628998|1274.468018|-26.825001|-19.448000|-51.995998|0.000000|1.000000|1.000000|1.000000
