m513500_0000|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
c4191_9000|2|53.266998|81.264999|112.087997|0.000000|-60.738998|0.000000|1.000000|1.000000|1.000000
c4200_9000|2|6.073000|80.982079|116.490997|-0.000000|30.622999|-0.000000|1.000000|1.000000|1.000000
c4200_9001|2|13.084000|86.073532|118.787003|-0.000000|58.111000|-0.000000|1.000000|1.000000|1.000000
c4200_9002|2|59.964001|81.250000|104.435997|-0.000000|-44.980999|0.000000|1.000000|1.000000|1.000000
c4200_9003|2|51.037998|81.250000|94.282997|0.000000|-146.391006|0.000000|1.000000|1.000000|1.000000
c4201_9000|2|64.511002|81.250000|93.866997|0.000000|-61.943001|0.000000|1.000000|1.000000|1.000000
h513500|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
h513550|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
h513551|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
h513552|5|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
AEG003_336_9000|9|70.150002|81.424004|90.594002|0.000000|2.683000|0.000000|1.000000|1.000000|1.000000
AEG001_346_7000|13|35.919735|81.249992|107.181885|-0.000002|-13.777223|0.000000|1.250000|1.250000|1.250000
AEG001_346_7001|13|58.996830|81.249992|103.911430|-0.000002|-13.777223|-0.000000|1.250000|1.250000|1.250000
AEG001_346_7002|13|50.753906|81.249992|97.421822|-0.000002|-13.777223|-0.000000|1.250000|1.250000|1.250000
AEG001_346_7003|13|48.776119|81.249992|121.896187|-0.000002|-13.777223|-0.000000|1.250000|1.250000|1.250000
AEG001_346_7004|13|57.715908|81.249992|124.109871|-0.000002|-13.777223|-0.000000|1.250000|1.250000|1.250000
AEG001_346_7005|13|64.712799|81.249992|111.216805|-0.000002|-13.777223|-0.000000|1.250000|1.250000|1.250000
AEG001_348_7000|13|62.915649|81.250000|123.205078|-0.000005|90.437180|-0.000001|1.500000|1.500000|1.500000
AEG001_348_7001|13|39.938721|81.250008|110.180176|-0.000005|90.437180|-0.000001|1.500000|1.500000|1.500000
AEG001_348_7002|13|41.396732|81.250000|119.168457|-0.000005|90.437180|-0.000001|1.500000|1.500000|1.500000
AEG001_348_7003|13|53.774784|81.250000|118.861511|-0.000005|90.437180|-0.000001|1.500000|1.500000|1.500000
AEG001_348_7004|13|62.040043|81.250000|92.425591|-0.000005|90.437180|-0.000001|1.500000|1.500000|1.500000
AEG001_348_7005|13|47.003296|81.250000|93.298714|-0.000005|90.437180|-0.000001|1.500000|1.500000|1.500000
AEG001_348_7006|13|51.989017|81.250000|106.390434|-0.000005|90.437180|-0.000001|1.500000|1.500000|1.500000
AEG001_348_7007|13|42.172123|81.250000|123.337402|-0.000005|90.437180|-0.000001|1.500000|1.500000|1.500000
AEG004_048_1002|13|56.474884|80.993439|106.212555|-0.000005|41.361641|-0.000004|1.000000|1.000000|1.000000
AEG004_048_1003|13|52.619431|80.933807|116.491692|0.000000|6.132466|-0.000001|1.000000|1.000000|1.000000
AEG004_048_1004|13|55.734352|81.082054|94.113655|1.579331|-95.437485|-1.228453|1.000000|1.000000|1.000000
AEG004_048_1005|13|31.105175|83.814972|93.232964|-5.088008|-49.605713|-2.234046|1.000000|1.000000|1.000000
AEG004_048_1006|13|15.040810|88.315086|104.951294|0.606002|12.202241|1.212987|1.000000|1.000000|1.000000
AEG004_048_1007|13|1.029312|74.997139|109.323517|9.005467|-161.887436|-6.147523|1.000000|1.000000|1.000000
AEG004_048_1008|13|-3.049911|77.380447|110.271912|-5.990649|-101.236641|2.778439|1.000000|1.000000|1.000000
AEG004_048_1009|13|35.218693|81.213776|114.759148|-1.886337|-47.976227|0.360853|1.000000|1.000000|1.000000
AEG004_048_1010|13|48.624573|81.066071|116.794205|-0.000005|104.019943|-0.000004|1.000000|1.000000|1.000000
AEG004_048_1011|13|70.198486|81.096581|91.295296|-3.211989|65.978630|-0.999012|1.000000|1.000000|1.000000
AEG004_048_1012|13|71.582237|81.096581|94.841957|-3.211990|-110.941635|-0.999012|1.000000|1.000000|1.000000
AEG004_048_1013|13|71.420113|81.096581|99.192268|-3.211990|-110.941635|-0.999012|1.000000|1.000000|1.000000
AEG004_305_1000|13|64.477303|81.250008|108.582397|-0.000001|10.393020|0.000000|1.000000|1.000000|1.000000
AEG004_306_1000|13|62.622383|81.250000|90.884529|2.552633|161.309860|0.341318|1.000000|1.000000|1.000000
AEG004_307_1000|13|44.228073|81.250000|96.806877|0.000000|101.544998|0.000000|1.000000|1.000000|1.000000
AEG004_308_1000|13|44.425228|81.250000|109.246094|0.000000|-126.725708|-0.000001|1.000000|1.000000|1.000000
AEG099_610_9000|13|59.736000|81.226997|99.188004|0.000000|114.335999|0.000000|1.000000|1.000000|1.000000
AEG099_653_9000|13|70.387001|81.476997|90.266998|0.000000|-10.374000|0.000000|1.000000|1.000000|1.000000
AEG099_770_9000|13|51.784000|81.302002|117.447998|1.215000|163.300995|0.473000|1.000000|1.000000|1.000000
AEG099_770_9001|13|62.171001|81.325996|122.839996|-4.748000|52.555000|1.127000|1.000000|1.000000|1.000000
