m44443600_0000|0|-128.000000|0.000000|-128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m44443602_0000|0|-128.000000|0.000000|-128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m45443700_0000|0|-128.000000|0.000000|128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m54453600_0000|0|128.000000|0.000000|-128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m54453601_0000|0|128.000000|0.000000|-128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m54453602_0000|0|128.000000|0.000000|-128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m54453603_0000|0|128.000000|0.000000|-128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m55453700_0000|0|128.000000|0.000000|128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m55453701_0000|0|128.000000|0.000000|128.000000|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m60_44_36_10-AEG001_109_1003|13|-250.382996|87.554153|-59.630669|12.833652|59.955456|-4.306931|1.000000|1.000000|1.000000
m60_44_36_10-AEG003_071_1003|13|-114.577934|92.625031|-75.318756|-0.002232|-164.286789|-0.004153|1.000000|1.000000|1.000000
m60_44_36_10-AEG003_071_1004|13|-103.119263|94.299095|-35.211098|0.011038|-163.648315|-0.004251|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_900_1000|13|-244.885468|64.668945|-155.493347|-0.005474|54.999992|0.034014|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_900_1001|13|-220.186523|64.668945|-144.223022|-0.005474|54.999992|0.034014|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_900_1002|13|-206.827545|64.668945|-230.245056|-0.005474|54.999992|0.034014|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_900_1003|13|-245.677261|64.513184|-102.788033|-0.005474|154.999985|0.034014|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_900_1004|13|-221.784088|64.716064|-195.388428|-0.499246|154.997330|-0.626897|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_902_1005|13|-248.794968|64.668701|-149.219803|42.183987|-71.743561|17.394224|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_902_1006|13|-237.200302|64.135315|-141.889435|74.926170|-88.492538|174.392715|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_902_1007|13|-222.757385|64.135315|-133.938019|74.926170|-88.492538|174.392715|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_902_1008|13|-223.522369|64.457611|-115.251991|78.989471|-64.420906|24.604313|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_902_1010|13|-251.728546|65.144470|-182.708344|74.926170|-88.492538|174.392715|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_902_1012|13|-214.432785|63.982910|-178.685928|45.809505|78.321152|13.844767|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_903_1002|13|-216.750107|64.792725|-151.588501|0.166138|-0.003384|2.333930|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_903_1003|13|-220.339478|64.214111|-130.682632|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_903_1005|13|-246.116608|64.299561|-184.028870|0.011283|0.000000|-0.096255|1.000000|1.000000|1.000000
m60_44_36_10-AEG004_903_1007|13|-243.921524|63.948364|-149.158539|0.000000|0.000000|0.000000|1.000000|1.000000|1.000000
m60_44_36_10-AEG007_080_1000|13|-89.769119|93.468102|-49.266304|3.567572|165.065735|-0.881297|1.000000|1.000000|1.000000
m60_44_36_10-AEG007_080_1002|13|-147.592819|82.314354|-155.439972|-0.636760|81.883347|-5.600204|1.000000|1.000000|1.000000
m60_44_36_10-AEG100_001_1001|13|-87.724777|94.511818|-152.858017|-3.711130|-9.679939|-8.366901|1.000000|1.000000|1.000000
m60_44_36_10-AEG100_001_1004|13|-146.085709|86.079697|-74.282669|2.900917|128.337540|-0.423245|1.000000|1.000000|1.000000
m60_44_36_10-AEG100_001_1005|13|-136.683426|96.670616|-141.841248|-80.419327|108.807137|-12.932936|1.000000|1.000000|1.000000
m60_44_36_10-AEG100_001_1006|13|-254.811371|64.869461|-75.691833|-0.838669|151.798096|0.718481|1.000000|1.000000|1.000000
m60_44_36_10-AEG100_001_1007|13|-236.831512|64.869461|-96.459656|-5.432132|70.964005|-0.906819|1.000000|1.000000|1.000000
m60_44_36_10-AEG100_001_1008|13|-120.416077|93.661148|-103.992126|21.055841|-59.626492|1.107367|1.000000|1.000000|1.000000
m60_44_36_10-AEG100_001_1009|13|-131.307190|90.047386|-81.896553|2.475646|169.541626|10.829132|1.000000|1.000000|1.000000
m60_44_36_10-AEG700_078_1011|13|-132.747192|75.326576|-245.276245|-2.844034|80.685562|-1.110752|1.000000|1.000000|1.000000
m60_44_36_10-AEG700_078_1013|13|-144.172043|84.530998|-118.874748|2.982771|-106.434341|2.387179|1.000000|1.000000|1.000000
m60_44_36_10-AEG700_078_1014|13|-165.921738|85.304436|-89.529388|-6.523199|66.723396|-1.051541|1.000000|1.000000|1.000000
m60_44_36_10-AEG700_078_1015|13|-153.717499|85.631065|-90.151779|0.616903|-110.881104|1.144193|1.000000|1.000000|1.000000
m60_44_36_10-AEG700_078_1016|13|-173.581070|85.527855|-68.437683|-0.514258|73.060890|-0.859026|1.000000|1.000000|1.000000
m60_44_36_10-AEG700_078_1017|13|-170.629471|85.673737|-25.150780|7.434060|-98.927132|0.186655|1.000000|1.000000|1.000000
m60_44_36_10-AEG700_080_1014|13|-132.010132|75.194359|-250.243454|-5.035892|82.964546|-1.177865|1.000000|1.000000|1.000000
m60_44_36_10-AEG700_080_1016|13|-124.703827|77.066948|-212.561890|-1.878455|-97.776138|4.076229|1.000000|1.000000|1.000000
m60_44_36_10-AEG700_080_1017|13|-145.515610|84.713318|-114.037857|0.647393|-104.158463|2.548972|1.000000|1.000000|1.000000
m60_44_36_10-AEG700_080_1018|13|-163.938202|85.193367|-94.112854|-6.452151|66.470673|-1.697643|1.000000|1.000000|1.000000
m60_44_36_10-AEG700_080_1019|13|-155.505600|85.710228|-85.487946|0.696434|-111.051582|0.471720|1.000000|1.000000|1.000000
